,_algo,_code_bits,_ncodebooks,_quantize,corr,dataset,err,norm_mean,opq_iters,rel_err
184,PQ,8,8,,0.9399926701523917,Mnist,-1443383.5192640228,True,,-0.0382622266685777
185,PQ,8,8,,0.9428710626849719,Mnist,-37932.866462176666,True,,-0.12012756582860185
186,PQ,8,8,,0.9573384144697087,Mnist,-1449900.8865589006,True,,-0.09460154654459008
187,PQ,8,8,,0.9343248185902243,Mnist,-555027.662453128,True,,-0.1989813828103936
188,PQ,8,8,,0.9356507834676733,Mnist,-2648385.9689816535,True,,-0.12297739289442289
189,PQ,8,8,,0.9620604723964868,Mnist,-806197.9647946302,True,,-0.24570081862321946
190,PQ,8,8,,0.972098226235923,Mnist,-2331441.3221239997,True,,-0.04582117788284687
191,PQ,8,8,,0.9594213043971669,Mnist,-2124920.726322865,True,,-0.13581191684008445
192,PQ,8,8,,0.9336260295427029,Mnist,-412225.08860157337,True,,-0.08193758893492267
193,PQ,8,8,,0.9542661917849002,Mnist,-360792.2209730819,True,,-0.21340886534777212
194,PQ,8,8,,0.918684210492301,Mnist,-864173.6714008749,True,,-0.06385644674914176
195,PQ,8,8,,0.9574765628126146,Mnist,-225486.0392952487,True,,-0.1880988459912111
196,PQ,8,8,,0.9686226418769917,Mnist,-410847.0876393765,True,,-0.14923623576760842
197,PQ,8,8,,0.9552552726025998,Mnist,-21723.08650338184,True,,-0.1391868204879874
198,PQ,8,8,,0.9542719994670826,Mnist,-271645.3015975952,True,,0.026943947044657763
199,PQ,8,8,,0.9388539578417334,Mnist,-2286981.3053853856,True,,-0.09371095239901474
200,PQ,8,8,,0.9515299071739379,Mnist,-1853111.2956042718,True,,-0.08562757744438626
201,PQ,8,8,,0.9161542540176275,Mnist,-758471.2743061003,True,,-0.04939550244513251
202,PQ,8,8,,0.9685044101700928,Mnist,-951437.8187097097,True,,-0.06629596624520999
203,PQ,8,8,,0.9664527676632088,Mnist,-513427.1312875096,True,,-0.2193802519025762
204,PQ,8,8,,0.9688062467524763,Mnist,-983332.7369595543,True,,-0.35849826408812124
205,PQ,8,8,,0.9544712687303334,Mnist,-581983.6880086306,True,,-0.06995372783987445
206,PQ,8,8,,0.9571132671548634,Mnist,-408353.56361191906,True,,-0.17996490956593866
207,PQ,8,8,,0.9195571138186436,Mnist,-650914.6824983605,True,,-0.14036026298120452
208,PQ,8,8,,0.940937031726543,Mnist,332135.16332016885,True,,-0.04315714978983256
209,PQ,8,8,,0.9429650750102622,Mnist,-623973.2315331828,True,,-0.12564850629295313
210,PQ,8,8,,0.9315656340950329,Mnist,-950229.5304010808,True,,-0.20588215237846627
211,PQ,8,8,,0.9567824545600438,Mnist,-2257041.8041764665,True,,-0.1259095608983553
212,PQ,8,8,,0.9392223118987173,Mnist,-399920.7612504028,True,,-0.13801803631329537
213,PQ,8,8,,0.9663392970793625,Mnist,-1143405.5486798976,True,,-0.13010657968810602
214,PQ,8,8,,0.9578860539816835,Mnist,-441747.9414274879,True,,-0.06923094641994858
215,PQ,8,8,,0.9185356431158757,Mnist,-771845.6510019582,True,,-0.06232610611089203
216,PQ,8,8,,0.9519623505400223,Mnist,-844383.1651359499,True,,-0.12140622470682362
217,PQ,8,8,,0.9503070247023401,Mnist,-1132356.167084312,True,,-0.23271456834429363
218,PQ,8,8,,0.9596988311555107,Mnist,-478494.86991255917,True,,-0.35843521195504474
219,PQ,8,8,,0.9317372157973696,Mnist,-877599.9328776086,True,,-0.09963766724986667
220,PQ,8,8,,0.9518610418153951,Mnist,-826080.0393398376,True,,-0.11995454157111972
221,PQ,8,8,,0.8942169482800557,Mnist,-679129.2504894305,True,,-0.20509298729994724
222,PQ,8,8,,0.9315936030035448,Mnist,-708862.8428972568,True,,-0.09357688165634813
223,PQ,8,8,,0.9598919687178135,Mnist,-1174637.7832868304,True,,-0.11555377945284466
