,_algo,_code_bits,_ncodebooks,_quantize,corr,dataset,err,norm_mean,opq_iters,rel_err
143,PQ,8,8,,0.8750335496298157,Convnet1M,-0.05298135759899969,True,,-0.10746983570398118
144,PQ,8,8,,0.8758486518257422,Convnet1M,-0.29179274549286704,True,,-0.19546113916842928
145,PQ,8,8,,0.8868137016380224,Convnet1M,-0.1825204102730269,True,,-0.12727074288019347
146,PQ,8,8,,0.9137688245021599,Convnet1M,-0.1878332389902675,True,,-0.1610985052125349
147,PQ,8,8,,0.8413460207447062,Convnet1M,-0.18630435461051542,True,,-0.1829156676510921
148,PQ,8,8,,0.8862338927687133,Convnet1M,-0.1862781421140678,True,,0.07961330191852936
149,PQ,8,8,,0.8808976068802707,Convnet1M,-0.26289150021261287,True,,-0.18374668341101924
150,PQ,8,8,,0.8666847950712331,Convnet1M,-0.12019889748891655,True,,-0.12503409083440048
151,PQ,8,8,,0.8797465641736452,Convnet1M,-0.19693261347803515,True,,-0.2264912816387417
152,PQ,8,8,,0.9041723626827847,Convnet1M,-0.199120944592873,True,,-0.14021143356577875
153,PQ,8,8,,0.8912523691927624,Convnet1M,-0.1336017579368456,True,,-0.2282013618871831
154,PQ,8,8,,0.8522396692730471,Convnet1M,-0.256530450618647,True,,-0.27910211213255887
155,PQ,8,8,,0.8982078695079967,Convnet1M,-0.21000792922403,True,,-0.08755815714963938
156,PQ,8,8,,0.8570771477293923,Convnet1M,-0.14724006268596979,True,,-0.13229429584822705
157,PQ,8,8,,0.8850858602624533,Convnet1M,-0.4856787034791268,True,,-0.05736202993235243
158,PQ,8,8,,0.8610514052130515,Convnet1M,-0.19339835671891104,True,,-0.08193570992860602
159,PQ,8,8,,0.8472774907899748,Convnet1M,-0.21712334431307845,True,,-0.2200187402856893
160,PQ,8,8,,0.8905874322720829,Convnet1M,-0.20607722265389694,True,,-0.21001924997394927
161,PQ,8,8,,0.8606485509829424,Convnet1M,-0.22592061583119927,True,,-0.21216870994248285
162,PQ,8,8,,0.886432843192036,Convnet1M,-0.14577119233103453,True,,-0.09760298613594247
163,PQ,8,8,,0.8454355906924711,Convnet1M,-0.37388383138938686,True,,-0.09693448373656056
164,PQ,8,8,,0.9202988226760613,Convnet1M,-0.1636058376534819,True,,-0.05435325273338616
165,PQ,8,8,,0.8738874357797259,Convnet1M,-0.12517069586400265,True,,-0.12644271254700432
166,PQ,8,8,,0.880913732494506,Convnet1M,-0.17012028665090329,True,,-0.22187078137302127
167,PQ,8,8,,0.8805725965731883,Convnet1M,-0.10091597853304601,True,,-0.1597491551493161
168,PQ,8,8,,0.8822915854413874,Convnet1M,0.035364507104499454,True,,-0.08768285823962756
169,PQ,8,8,,0.8536822493567051,Convnet1M,-0.2879375303783429,True,,-0.13416797442140985
170,PQ,8,8,,0.869600157243553,Convnet1M,-0.25689225126298343,True,,-0.10742478129343329
171,PQ,8,8,,0.8481254164483658,Convnet1M,-0.22060952397359723,True,,-0.1877551294756553
172,PQ,8,8,,0.9064868376746027,Convnet1M,-0.17117916422889157,True,,-0.2397421996076075
173,PQ,8,8,,0.8847053340390448,Convnet1M,-0.2603675072403775,True,,-0.09598924397957438
174,PQ,8,8,,0.886779677735542,Convnet1M,-0.27617231932088915,True,,-0.21273934252273813
175,PQ,8,8,,0.8937934293411249,Convnet1M,-0.14353458220104942,True,,-0.13663083515648544
176,PQ,8,8,,0.8525251901061894,Convnet1M,-0.3215538163923872,True,,-0.17833591624486492
